date,middlePB,equalWeightAveragePB,close,quantileInAllHistoryMiddlePB,quantileInRecent10YearsMiddlePB,quantileInAllHistoryEqualWeightAveragePB,quantileInRecent10YearsEqualWeightAveragePB
2022-03-17,2.62,3.6,3215.04,0.38215,0.39794,0.40369,0.41481
2022-03-18,2.67,3.63,3251.07,0.40431,0.43151,0.41292,0.42822
2022-03-21,2.7,3.68,3253.69,0.41617,0.44957,0.42837,0.44957
2022-03-22,2.7,3.65,3259.86,0.41631,0.44998,0.42109,0.43886
2022-03-23,2.71,3.67,3271.03,0.41979,0.45615,0.42625,0.44586
2022-03-24,2.67,3.62,3250.26,0.40416,0.4321,0.41013,0.42305
2022-03-25,2.67,3.59,3212.24,0.4043,0.43233,0.39928,0.40806
2022-03-28,2.65,3.56,3214.5,0.3968,0.41993,0.38677,0.38987
2022-03-29,2.63,3.54,3203.94,0.3862,0.40428,0.37927,0.37834
2022-03-30,2.67,3.58,3266.6,0.40473,0.43269,0.39613,0.40305
2022-03-31,2.66,3.59,3252.2,0.3989,0.42305,0.39986,0.40782
2022-04-01,2.65,3.57,3282.72,0.3969,0.41958,0.39069,0.39449
2022-04-06,2.67,3.59,3283.43,0.40515,0.43292,0.40014,0.40782
2022-04-07,2.61,3.51,3236.7,0.37834,0.39243,0.37357,0.3694
2022-04-08,2.57,3.49,3251.85,0.35655,0.35855,0.36704,0.36102
2022-04-11,2.5,3.38,3167.13,0.31879,0.30082,0.31998,0.28889
2022-04-12,2.54,3.44,3213.33,0.33874,0.33374,0.34517,0.32551
2022-04-13,2.47,3.37,3186.82,0.30124,0.27325,0.31411,0.27942
2022-04-14,2.5,3.41,3225.64,0.31904,0.30152,0.33381,0.31057
2022-04-15,2.44,3.35,3211.24,0.28394,0.24712,0.30538,0.26521
2022-04-18,2.45,3.38,3195.52,0.29102,0.25926,0.32031,0.29012
2022-04-19,2.47,3.38,3194.03,0.30167,0.27449,0.32048,0.29053
2022-04-20,2.44,3.34,3151.05,0.28398,0.24774,0.29921,0.25638
2022-04-21,2.36,3.23,3079.81,0.23798,0.17647,0.25845,0.19498
2022-04-22,2.33,3.18,3086.92,0.21627,0.14433,0.23626,0.16077
2022-04-25,2.14,2.95,2928.51,0.12536,0.04115,0.15509,0.06008
2022-04-26,2.06,2.86,2886.43,0.10155,0.02593,0.13579,0.04774
2022-04-27,2.11,2.95,2958.28,0.11745,0.0358,0.15549,0.06091
2022-04-28,2.08,2.9,2975.48,0.10982,0.03126,0.14571,0.05471
2022-04-29,2.18,3.06,3047.06,0.14092,0.05551,0.18726,0.09211
2022-05-05,2.22,3.12,3067.76,0.15895,0.07407,0.21026,0.1214
2022-05-06,2.2,3.11,3001.56,0.15131,0.06582,0.20594,0.11641
2022-05-09,2.24,3.15,3004.14,0.16766,0.08399,0.22299,0.14162
2022-05-10,2.29,3.21,3035.84,0.19255,0.11322,0.25166,0.18732
2022-05-11,2.29,3.22,3058.7,0.19274,0.11363,0.25682,0.19473
2022-05-12,2.31,3.24,3054.99,0.20669,0.13251,0.26483,0.20658
2022-05-13,2.33,3.27,3084.28,0.21851,0.14932,0.27544,0.22295
2022-05-16,2.33,3.26,3073.75,0.21869,0.14986,0.27182,0.21779
2022-05-17,2.32,3.27,3093.7,0.21224,0.13956,0.27579,0.22396
2022-05-18,2.34,3.28,3085.98,0.22499,0.16056,0.28023,0.23096
2022-05-19,2.36,3.31,3096.96,0.24105,0.18354,0.29083,0.24691
2022-05-20,2.38,3.34,3146.57,0.25379,0.20321,0.30237,0.26409
2022-05-23,2.42,3.38,3146.86,0.27576,0.23837,0.32386,0.29848
2022-05-24,2.32,3.25,3070.93,0.21222,0.13998,0.26812,0.21243
2022-05-25,2.35,3.32,3107.46,0.23419,0.17497,0.29481,0.25401
2022-05-26,2.36,3.33,3123.11,0.24148,0.18477,0.29782,0.25844
2022-05-27,2.37,3.33,3130.24,0.24757,0.19457,0.29799,0.25874
2022-05-30,2.39,3.35,3149.06,0.26219,0.2182,0.30928,0.27583
2022-05-31,2.42,3.4,3186.43,0.27679,0.24084,0.33404,0.31412
2022-06-01,2.45,3.42,3182.16,0.29565,0.27089,0.34248,0.324
2022-06-02,2.49,3.49,3195.46,0.31828,0.30576,0.37243,0.36214
2022-06-06,2.54,3.55,3236.37,0.34421,0.34843,0.38818,0.3818
2022-06-07,2.52,3.54,3241.76,0.33491,0.3332,0.38454,0.37685
2022-06-08,2.52,3.53,3263.79,0.33507,0.33361,0.38233,0.37356
2022-06-09,2.46,3.47,3238.95,0.30026,0.27872,0.36286,0.34829
2022-06-10,2.51,3.53,3284.83,0.33042,0.32593,0.38262,0.37407
2022-06-13,2.53,3.55,3255.55,0.34002,0.34226,0.3889,0.3818
2022-06-14,2.52,3.53,3288.91,0.33546,0.33484,0.38267,0.37315
2022-06-15,2.51,3.53,3305.41,0.33042,0.32661,0.38282,0.37315
2022-06-16,2.54,3.56,3285.38,0.34545,0.35159,0.39335,0.38823
2022-06-17,2.55,3.58,3316.79,0.35268,0.36214,0.40293,0.40247
2022-06-20,2.58,3.61,3315.43,0.36887,0.38633,0.41415,0.4168
2022-06-21,2.57,3.59,3306.72,0.36359,0.3785,0.40698,0.40692
2022-06-22,2.53,3.54,3267.2,0.34017,0.34335,0.38496,0.37505
2022-06-23,2.58,3.62,3320.15,0.36931,0.38724,0.41834,0.42305
2022-06-24,2.61,3.66,3349.75,0.38596,0.41135,0.43143,0.44179
2022-06-27,2.64,3.71,3379.19,0.39906,0.42775,0.44664,0.4648
2022-06-28,2.67,3.73,3409.21,0.41286,0.44463,0.45101,0.4718
2022-06-29,2.61,3.68,3361.52,0.38592,0.41005,0.43678,0.44874
2022-06-30,2.63,3.71,3398.62,0.3936,0.42058,0.4468,0.46461
2022-07-01,2.63,3.72,3387.64,0.39374,0.42081,0.44975,0.46935
2022-07-04,2.65,3.75,3405.43,0.40494,0.43392,0.456,0.47839
2022-07-08,2.63,3.72,3356.08,0.39379,0.41969,0.44978,0.46829
2022-07-11,2.6,3.68,3313.58,0.38006,0.40107,0.4365,0.44641
2022-07-12,2.56,3.61,3281.47,0.3581,0.37016,0.41359,0.4122
2022-07-13,2.58,3.67,3284.29,0.36883,0.38376,0.43394,0.44188
2022-07-14,2.6,3.71,3281.74,0.38049,0.40132,0.447,0.46271
2022-07-15,2.57,3.66,3228.06,0.36302,0.37521,0.43069,0.43699
2022-07-18,2.63,3.73,3278.1,0.39464,0.41921,0.4522,0.47073
2022-07-19,2.67,3.74,3279.43,0.41451,0.44394,0.45514,0.47444
2022-07-20,2.7,3.77,3304.72,0.42663,0.45754,0.46419,0.48763
2022-07-21,2.69,3.75,3272.0,0.42042,0.45076,0.45704,0.47754
2022-07-22,2.69,3.74,3269.97,0.42056,0.45099,0.45506,0.47405
2022-07-25,2.66,3.7,3250.39,0.40779,0.43322,0.44252,0.45342
2022-07-26,2.69,3.74,3277.44,0.42083,0.45054,0.45531,0.47362
2022-07-27,2.73,3.78,3275.76,0.43832,0.46991,0.46834,0.4934
2022-07-28,2.75,3.8,3282.58,0.44689,0.48208,0.47315,0.50021
2022-07-29,2.73,3.79,3253.24,0.43835,0.46993,0.47093,0.49671
2022-08-01,2.75,3.81,3259.96,0.44715,0.48186,0.47551,0.50247
2022-08-02,2.63,3.68,3186.27,0.39386,0.41509,0.4358,0.44147
2022-08-03,2.61,3.67,3163.67,0.38534,0.40272,0.43289,0.43652
2022-08-04,2.67,3.72,3189.04,0.41429,0.44087,0.44988,0.46395
2022-08-05,2.69,3.76,3227.03,0.42098,0.44934,0.46102,0.48064
2022-08-08,2.73,3.82,3236.93,0.4389,0.46908,0.4787,0.50618
2022-08-09,2.74,3.83,3247.43,0.44418,0.47609,0.48093,0.50989
2022-08-10,2.75,3.84,3230.02,0.44806,0.48186,0.48432,0.51484
2022-08-11,2.79,3.87,3281.67,0.46854,0.51215,0.4924,0.52534
2022-08-12,2.78,3.83,3276.89,0.46235,0.50165,0.48082,0.50947
2022-08-15,2.78,3.85,3276.09,0.46247,0.50124,0.48609,0.51649
2022-08-16,2.81,3.89,3277.88,0.47662,0.52226,0.4986,0.53174
2022-08-17,2.82,3.89,3292.53,0.48189,0.52968,0.49871,0.53174
2022-08-18,2.83,3.92,3277.54,0.48762,0.53811,0.50537,0.54017
2022-08-19,2.78,3.84,3258.08,0.46228,0.50041,0.484,0.51318
2022-08-22,2.79,3.87,3277.79,0.46871,0.51072,0.49253,0.52391
2022-08-23,2.8,3.89,3276.22,0.47257,0.51608,0.49895,0.53133
2022-08-24,2.7,3.74,3215.2,0.42624,0.45095,0.45401,0.46661
2022-08-25,2.68,3.74,3246.25,0.41634,0.43881,0.45414,0.46683
2022-08-26,2.65,3.69,3236.22,0.40387,0.42298,0.4391,0.44234
2022-08-29,2.67,3.73,3240.73,0.41311,0.43446,0.45043,0.46084
2022-08-30,2.65,3.7,3227.22,0.40392,0.42209,0.44076,0.44435
2022-08-31,2.58,3.59,3202.14,0.36629,0.37016,0.40289,0.38747
2022-09-01,2.56,3.57,3184.98,0.35524,0.35558,0.39301,0.37248
2022-09-02,2.59,3.61,3186.48,0.37287,0.38015,0.41063,0.39827
2022-09-05,2.6,3.62,3199.91,0.37838,0.38788,0.41473,0.40396
2022-09-06,2.63,3.67,3243.45,0.39297,0.40725,0.43163,0.42869
2022-09-07,2.64,3.69,3246.29,0.3987,0.41426,0.43968,0.44106
2022-09-08,2.6,3.64,3235.59,0.37835,0.38731,0.42026,0.41203
2022-09-09,2.6,3.64,3262.05,0.37849,0.38756,0.42039,0.41227
2022-09-13,2.62,3.65,3263.8,0.38725,0.39794,0.42565,0.41856
2022-09-14,2.59,3.62,3237.54,0.3725,0.37691,0.41438,0.40165
2022-09-15,2.52,3.54,3199.92,0.33101,0.31533,0.38009,0.3512
2022-09-16,2.46,3.46,3126.4,0.29581,0.26329,0.35279,0.31479
2022-09-19,2.43,3.44,3115.6,0.27784,0.23794,0.34457,0.30309
2022-09-20,2.47,3.47,3122.41,0.30195,0.26928,0.35774,0.32041
2022-09-21,2.48,3.47,3117.18,0.30816,0.27918,0.35789,0.32041
2022-09-22,2.46,3.46,3108.91,0.296,0.26216,0.35293,0.31369
2022-09-23,2.41,3.4,3088.37,0.26713,0.22208,0.32822,0.28471
2022-09-26,2.35,3.35,3051.23,0.22991,0.16948,0.30376,0.24948
2022-09-27,2.41,3.43,3093.86,0.26747,0.22144,0.34154,0.29897
2022-09-28,2.35,3.34,3045.07,0.23004,0.16907,0.29735,0.23918
2022-09-29,2.34,3.32,3041.2,0.2207,0.1554,0.28916,0.22795
2022-09-30,2.31,3.27,3024.39,0.20232,0.12938,0.2703,0.20148
2022-10-10,2.28,3.2,2974.15,0.1814,0.10144,0.24171,0.15959
2022-10-11,2.29,3.21,2979.79,0.18878,0.11258,0.24629,0.1666
2022-10-12,2.35,3.3,3025.51,0.23093,0.17072,0.28263,0.21814
2022-10-13,2.38,3.34,3016.36,0.25104,0.19786,0.29833,0.23949
2022-10-14,2.44,3.42,3071.99,0.28528,0.24392,0.33789,0.29419
2022-10-17,2.48,3.47,3084.94,0.31024,0.27918,0.35982,0.32041
2022-10-18,2.49,3.5,3080.96,0.31619,0.28825,0.37294,0.33732
2022-10-19,2.47,3.46,3044.38,0.30384,0.26804,0.35456,0.31258
2022-10-20,2.47,3.46,3035.05,0.30401,0.26834,0.35471,0.31286
2022-10-21,2.46,3.46,3038.93,0.29769,0.26082,0.35486,0.31314
2022-10-24,2.43,3.41,2977.56,0.2791,0.23423,0.33349,0.2866
2022-10-25,2.41,3.39,2976.28,0.26839,0.21856,0.32439,0.27423
2022-10-27,2.45,3.41,2982.9,0.29262,0.25196,0.3338,0.2866
2022-10-28,2.33,3.29,2915.93,0.21462,0.14551,0.27891,0.20981
2022-10-31,2.38,3.31,2893.48,0.25087,0.19472,0.28532,0.217
2022-11-01,2.44,3.38,2969.2,0.28571,0.24051,0.31969,0.26568
2022-11-02,2.48,3.43,3003.37,0.31176,0.27847,0.34343,0.29662
2022-11-03,2.49,3.45,2997.81,0.31793,0.28825,0.35097,0.30598
2022-11-04,2.52,3.51,3070.8,0.33564,0.31533,0.37745,0.34089
2022-11-07,2.54,3.52,3077.82,0.34573,0.33086,0.37852,0.34158
2022-11-08,2.54,3.53,3064.49,0.34588,0.33086,0.3819,0.34653
2022-11-09,2.54,3.52,3048.17,0.34603,0.33086,0.37858,0.34117
2022-11-10,2.53,3.49,3036.13,0.34041,0.32206,0.37041,0.33031
2022-11-11,2.53,3.5,3087.29,0.34056,0.32234,0.37448,0.33594
2022-11-14,2.53,3.47,3083.4,0.34072,0.32178,0.36101,0.31724
2022-11-15,2.58,3.55,3134.08,0.37131,0.36634,0.3893,0.35602
2022-11-16,2.58,3.54,3119.98,0.37145,0.36634,0.38529,0.35025
2022-11-17,2.58,3.57,3115.43,0.3716,0.3666,0.39788,0.36866
2022-11-18,2.57,3.54,3097.24,0.36506,0.35655,0.38534,0.35037
2022-11-21,2.58,3.56,3085.04,0.37189,0.36634,0.39378,0.36221
2022-11-22,2.54,3.51,3088.94,0.34623,0.3288,0.37733,0.33705
2022-11-23,2.52,3.49,3096.91,0.33487,0.30982,0.37011,0.32715
2022-11-24,2.54,3.5,3089.31,0.34653,0.32907,0.3744,0.3332
2022-11-25,2.51,3.45,3101.69,0.32919,0.30049,0.34991,0.30008
2022-11-28,2.5,3.44,3078.55,0.32267,0.2896,0.34545,0.29249
2022-11-29,2.54,3.49,3149.75,0.34699,0.3288,0.37046,0.32673
2022-11-30,2.53,3.48,3151.34,0.34069,0.31848,0.366,0.32178
2022-12-01,2.56,3.51,3165.47,0.36086,0.34969,0.37833,0.33732
2022-12-02,2.58,3.54,3156.14,0.37319,0.36686,0.38653,0.34996
2022-12-05,2.59,3.53,3211.81,0.38,0.37665,0.38322,0.34406
2022-12-06,2.58,3.54,3212.53,0.37325,0.36592,0.38681,0.34942
2022-12-07,2.58,3.54,3199.62,0.37339,0.36592,0.38695,0.34942
2022-12-08,2.58,3.53,3197.35,0.37354,0.36619,0.38318,0.34351
2022-12-09,2.57,3.52,3206.95,0.36587,0.35408,0.37942,0.33759
2022-12-12,2.57,3.52,3179.04,0.36602,0.35355,0.37956,0.33705
2022-12-13,2.56,3.49,3176.33,0.36042,0.34653,0.37006,0.32343
2022-12-14,2.54,3.48,3176.53,0.34657,0.32508,0.36539,0.31807
2022-12-15,2.56,3.5,3168.65,0.36072,0.3468,0.37471,0.3299
2022-12-16,2.52,3.45,3167.86,0.33425,0.30462,0.34916,0.29472
2022-12-19,2.46,3.38,3107.12,0.29656,0.24629,0.31743,0.25206
2022-12-20,2.45,3.36,3073.77,0.29099,0.23762,0.30635,0.23639
2022-12-21,2.43,3.33,3068.41,0.2774,0.21865,0.29046,0.21246
2022-12-22,2.39,3.27,3054.43,0.25647,0.19093,0.26771,0.18021
2022-12-23,2.38,3.26,3045.87,0.24885,0.17972,0.26352,0.17354
2022-12-26,2.42,3.32,3065.56,0.27171,0.20998,0.28751,0.20792
2022-12-27,2.43,3.34,3095.57,0.27806,0.21865,0.29638,0.2203
2022-12-28,2.39,3.3,3087.4,0.2567,0.18977,0.28005,0.19719
2022-12-29,2.38,3.3,3073.7,0.24886,0.17814,0.28022,0.19753
2022-12-30,2.4,3.3,3089.26,0.26162,0.19538,0.28038,0.19786
2023-01-03,2.45,3.37,3116.51,0.29245,0.23825,0.31213,0.24444
2023-01-04,2.46,3.37,3123.52,0.29833,0.24691,0.31229,0.24444
2023-01-05,2.48,3.41,3155.22,0.31153,0.26617,0.33371,0.27359
2023-01-09,2.49,3.42,3176.08,0.31786,0.27546,0.33798,0.27794
2023-01-10,2.5,3.42,3169.51,0.32396,0.28412,0.33813,0.27794
2023-01-11,2.47,3.39,3161.84,0.30469,0.2532,0.32411,0.25897
2023-01-12,2.48,3.39,3163.45,0.3117,0.26505,0.32427,0.25927
2023-01-13,2.49,3.39,3195.31,0.31825,0.27565,0.32442,0.25958
2023-01-16,2.51,3.43,3227.59,0.3312,0.29443,0.34376,0.28371
2023-01-17,2.51,3.44,3224.24,0.33135,0.29443,0.34734,0.28701
2023-01-18,2.52,3.44,3224.41,0.33744,0.30433,0.34749,0.28701
2023-01-19,2.54,3.46,3240.28,0.34992,0.32523,0.35745,0.30132
2023-01-20,2.57,3.5,3264.81,0.36992,0.35435,0.37814,0.33045
2023-01-30,2.6,3.55,3269.32,0.3906,0.38512,0.39539,0.35413
2023-01-31,2.61,3.56,3255.67,0.39644,0.39215,0.39986,0.36116
2023-02-01,2.65,3.61,3284.92,0.4171,0.42066,0.42166,0.39339
2023-02-02,2.66,3.63,3285.67,0.41952,0.42297,0.42864,0.40479
2023-02-03,2.66,3.62,3263.41,0.41965,0.4232,0.42603,0.4005
2023-02-06,2.65,3.61,3238.7,0.41705,0.41983,0.4216,0.39256
2023-02-07,2.68,3.63,3248.09,0.43017,0.43719,0.42903,0.40455
2023-02-08,2.66,3.61,3232.11,0.41982,0.42231,0.42164,0.39215
2023-02-09,2.69,3.66,3270.38,0.43384,0.44238,0.44045,0.42131
2023-02-10,2.7,3.64,3260.67,0.44035,0.45004,0.4326,0.40999
2023-02-13,2.73,3.68,3284.16,0.45186,0.46389,0.4473,0.43252
2023-02-14,2.73,3.66,3293.28,0.45198,0.46411,0.4406,0.42162
2023-02-15,2.73,3.65,3280.49,0.4521,0.46433,0.43777,0.41732
2023-02-16,2.66,3.58,3249.03,0.41947,0.42168,0.40878,0.37345
2023-02-17,2.65,3.56,3224.02,0.41642,0.41821,0.39891,0.35806
2023-02-20,2.68,3.59,3290.34,0.4302,0.43629,0.41337,0.37938
2023-02-21,2.7,3.6,3306.52,0.44055,0.44948,0.41737,0.38474
2023-02-22,2.7,3.6,3291.15,0.44068,0.44948,0.4175,0.38474
2023-02-23,2.7,3.59,3287.48,0.44081,0.44971,0.41332,0.37881
2023-02-24,2.69,3.58,3267.16,0.43367,0.44087,0.40868,0.37206
2023-02-27,2.68,3.55,3258.03,0.42993,0.43464,0.39382,0.34763
2023-02-28,2.7,3.58,3279.61,0.44119,0.44948,0.40895,0.37155
2023-03-01,2.72,3.61,3312.35,0.4479,0.45608,0.42247,0.39134
2023-03-02,2.71,3.59,3310.65,0.44462,0.4526,0.41375,0.3784
2023-03-03,2.7,3.59,3328.39,0.44112,0.44911,0.41389,0.37866
2023-03-06,2.7,3.6,3322.03,0.44124,0.44866,0.41833,0.38433
2023-03-07,2.65,3.52,3285.1,0.41551,0.4132,0.38127,0.3266
2023-03-08,2.67,3.55,3283.25,0.42562,0.42722,0.39365,0.34557
2023-03-09,2.68,3.56,3276.09,0.42983,0.43281,0.39855,0.35367
2023-03-10,2.64,3.51,3230.08,0.40866,0.40338,0.37919,0.32303
2023-03-13,2.64,3.52,3268.7,0.40879,0.40289,0.38137,0.32577
2023-03-14,2.61,3.48,3245.31,0.39397,0.38144,0.36611,0.30474
2023-03-15,2.63,3.49,3263.31,0.40294,0.39464,0.37101,0.3101
2023-03-16,2.58,3.43,3226.89,0.375,0.35284,0.34103,0.26876
2023-03-17,2.61,3.45,3250.55,0.39416,0.38154,0.34978,0.28059
2023-03-20,2.6,3.46,3234.91,0.38796,0.37278,0.35514,0.28701
2023-03-21,2.64,3.5,3255.65,0.40959,0.40289,0.37633,0.31711
2023-03-22,2.65,3.52,3265.75,0.41652,0.41237,0.38235,0.32577
2023-03-23,2.66,3.52,3286.65,0.41981,0.41632,0.38249,0.32605
2023-03-24,2.66,3.52,3265.65,0.41995,0.41656,0.38263,0.32633
2023-03-27,2.66,3.52,3251.4,0.42008,0.41608,0.38277,0.32577
2023-03-28,2.63,3.48,3245.38,0.40303,0.39258,0.36618,0.30227
2023-03-29,2.62,3.48,3240.06,0.39684,0.38309,0.36633,0.30227
2023-03-30,2.61,3.46,3261.25,0.39381,0.3784,0.35472,0.28442
2023-03-31,2.63,3.51,3272.86,0.40343,0.39308,0.38017,0.32097
2023-04-03,2.66,3.55,3296.4,0.42073,0.41608,0.39589,0.34515
2023-04-04,2.62,3.51,3312.56,0.39693,0.38252,0.38022,0.32028
2023-04-06,2.61,3.53,3312.63,0.39368,0.37742,0.38736,0.3321
2023-04-07,2.63,3.56,3327.65,0.40375,0.39292,0.40126,0.3542
2023-04-10,2.61,3.52,3315.36,0.39373,0.37675,0.38335,0.32481
2023-04-11,2.61,3.52,3313.57,0.39386,0.37675,0.38349,0.32481
2023-04-12,2.63,3.54,3327.18,0.40415,0.39242,0.39152,0.33759
2023-04-13,2.61,3.52,3318.36,0.39391,0.3766,0.38354,0.32468
2023-04-14,2.62,3.52,3338.15,0.39743,0.38221,0.38368,0.32496
2023-04-17,2.62,3.52,3385.61,0.39757,0.3817,0.38382,0.3244
2023-04-18,2.6,3.5,3393.33,0.38644,0.36521,0.37562,0.31121
2023-04-19,2.6,3.49,3370.13,0.38657,0.36521,0.37058,0.30338
2023-04-20,2.58,3.51,3367.03,0.3732,0.34363,0.37995,0.31726
2023-04-21,2.51,3.4,3301.26,0.32695,0.27183,0.32448,0.24053
2023-04-24,2.49,3.39,3275.41,0.31382,0.25185,0.3199,0.23289
2023-04-25,2.42,3.31,3264.87,0.26784,0.1958,0.27909,0.17312
2023-04-26,2.45,3.32,3264.1,0.28803,0.21764,0.28353,0.17848
2023-04-27,2.44,3.31,3285.88,0.28031,0.20808,0.27919,0.17305
2023-04-28,2.49,3.35,3323.27,0.31444,0.25247,0.29892,0.2014
2023-05-04,2.5,3.37,3350.46,0.32067,0.2604,0.30807,0.21549
2023-05-05,2.47,3.34,3334.5,0.30058,0.23105,0.29249,0.19069
2023-05-08,2.5,3.36,3395.0,0.32097,0.2601,0.30344,0.20651
2023-05-09,2.46,3.3,3357.67,0.29393,0.22259,0.27551,0.16694
2023-05-10,2.47,3.32,3319.15,0.30083,0.23001,0.28376,0.17683
2023-05-11,2.49,3.33,3309.55,0.31491,0.25134,0.28729,0.18171
2023-05-12,2.46,3.3,3272.36,0.29396,0.22241,0.27554,0.1668
2023-05-15,2.5,3.34,3310.74,0.32173,0.2601,0.29322,0.18961
2023-05-16,2.48,3.33,3290.99,0.30797,0.2399,0.28754,0.18096
2023-05-17,2.5,3.36,3284.23,0.32204,0.2601,0.30453,0.20651
2023-05-18,2.51,3.37,3297.32,0.32937,0.27153,0.30963,0.21549
2023-05-19,2.53,3.38,3283.54,0.34118,0.29036,0.31651,0.22405
2023-05-22,2.54,3.39,3296.47,0.34806,0.30132,0.32249,0.23331
2023-05-23,2.53,3.38,3246.24,0.34126,0.28978,0.31659,0.22341
2023-05-24,2.54,3.38,3204.75,0.34835,0.30173,0.31675,0.22383
2023-05-25,2.54,3.39,3201.26,0.3485,0.30202,0.32295,0.23403
2023-05-26,2.55,3.4,3212.5,0.35559,0.31219,0.32781,0.24053
2023-05-29,2.54,3.39,3221.45,0.34857,0.30256,0.32303,0.23454
2023-05-30,2.55,3.4,3224.21,0.35588,0.31327,0.32811,0.24155
2023-05-31,2.55,3.41,3204.56,0.35602,0.31369,0.33318,0.24856
2023-06-01,2.55,3.42,3204.63,0.35617,0.31397,0.33781,0.25422
2023-06-02,2.58,3.44,3230.07,0.37713,0.34473,0.34714,0.26483
2023-06-05,2.59,3.45,3232.44,0.38398,0.35491,0.3522,0.27123
2023-06-06,2.54,3.38,3195.34,0.34832,0.30173,0.31633,0.22341
2023-06-07,2.54,3.4,3197.76,0.34847,0.30173,0.32811,0.24073
2023-06-08,2.52,3.36,3213.59,0.33453,0.27895,0.30367,0.20519
2023-06-09,2.53,3.4,3231.41,0.34071,0.28871,0.32841,0.24135
2023-06-12,2.56,3.43,3228.83,0.36366,0.32483,0.34376,0.2606
2023-06-13,2.57,3.45,3233.67,0.36961,0.33182,0.35307,0.27213
2023-06-14,2.57,3.46,3228.99,0.36975,0.33182,0.3588,0.27995
2023-06-15,2.58,3.48,3252.98,0.37816,0.34486,0.37056,0.29794
2023-06-16,2.6,3.5,3273.33,0.39192,0.36652,0.38097,0.31222
2023-06-19,2.61,3.52,3255.81,0.39942,0.37629,0.3896,0.32524
2023-06-20,2.59,3.51,3240.36,0.38504,0.35488,0.38527,0.31741
2023-06-21,2.56,3.45,3197.9,0.36331,0.32235,0.35282,0.27007
2023-06-26,2.51,3.37,3150.62,0.32776,0.26535,0.30834,0.20972
2023-06-27,2.56,3.43,3189.44,0.3636,0.3218,0.34352,0.25711
2023-06-28,2.55,3.41,3189.38,0.35616,0.30985,0.33318,0.24433
2023-06-29,2.58,3.44,3182.38,0.3786,0.34308,0.34783,0.26153
2023-06-30,2.61,3.48,3202.06,0.40036,0.37629,0.37115,0.29642
2023-07-03,2.62,3.49,3243.98,0.40428,0.38195,0.37642,0.30202
2023-07-04,2.64,3.52,3245.35,0.41756,0.40132,0.39082,0.32468
2023-07-05,2.62,3.49,3222.95,0.40432,0.38154,0.37648,0.30161
2023-07-06,2.62,3.49,3205.57,0.40445,0.3818,0.37661,0.30189
2023-07-07,2.61,3.46,3196.61,0.40013,0.37464,0.35894,0.27625
2023-07-10,2.61,3.46,3203.7,0.40027,0.37412,0.35908,0.27565
2023-07-11,2.64,3.49,3221.37,0.41821,0.40132,0.37703,0.30161
2023-07-12,2.61,3.45,3196.13,0.40031,0.37371,0.35291,0.26617
2023-07-13,2.62,3.49,3236.48,0.40489,0.38138,0.37731,0.30189
2023-07-14,2.64,3.49,3237.7,0.41859,0.40181,0.37745,0.30218
2023-07-17,2.63,3.48,3209.63,0.41183,0.39143,0.37114,0.29295
2023-07-18,2.63,3.48,3197.82,0.41196,0.39143,0.37128,0.29295
2023-07-19,2.63,3.47,3198.84,0.41209,0.39143,0.3643,0.28142
2023-07-20,2.59,3.43,3169.52,0.38467,0.34885,0.34267,0.25124
2023-07-21,2.58,3.41,3167.75,0.37747,0.33718,0.33215,0.23837
2023-07-24,2.58,3.41,3164.16,0.37761,0.33663,0.3323,0.23774
2023-07-25,2.62,3.45,3231.52,0.40506,0.37948,0.3531,0.26411
2023-07-26,2.61,3.43,3223.03,0.40031,0.37124,0.34303,0.25052
2023-07-27,2.59,3.41,3216.67,0.38491,0.34802,0.3323,0.23723
2023-07-28,2.61,3.43,3275.93,0.40058,0.37176,0.34332,0.25113
2023-07-31,2.63,3.45,3291.04,0.41314,0.39143,0.35367,0.26411
2023-08-01,2.61,3.44,3290.95,0.40062,0.37083,0.3476,0.25464
2023-08-02,2.61,3.43,3261.69,0.40075,0.37083,0.34331,0.24969
2023-08-03,2.6,3.43,3280.46,0.39157,0.35708,0.34346,0.25
2023-08-04,2.6,3.44,3288.08,0.39171,0.35735,0.34804,0.25525
2023-08-07,2.57,3.41,3268.83,0.36791,0.3185,0.332,0.23445
2023-08-08,2.57,3.4,3260.62,0.36805,0.3185,0.32595,0.22538
2023-08-09,2.56,3.39,3244.49,0.36154,0.30985,0.32034,0.21714
2023-08-10,2.57,3.4,3254.56,0.36833,0.31878,0.32625,0.2257
2023-08-11,2.52,3.34,3189.25,0.33171,0.26225,0.28964,0.17168
2023-08-14,2.52,3.35,3178.43,0.33186,0.26164,0.29621,0.18171
2023-08-15,2.51,3.34,3176.18,0.32537,0.25134,0.28973,0.17223
2023-08-16,2.48,3.3,3150.13,0.30383,0.22085,0.27174,0.14957
2023-08-17,2.53,3.33,3163.74,0.3385,0.27183,0.28385,0.16433
2023-08-18,2.5,3.3,3131.95,0.31785,0.24084,0.27184,0.14986
2023-08-21,2.48,3.28,3092.98,0.30385,0.22044,0.26294,0.13968
2023-08-22,2.47,3.28,3120.33,0.29648,0.20931,0.2631,0.14009
2023-08-23,2.42,3.22,3078.4,0.26326,0.17553,0.23983,0.11454
2023-08-24,2.43,3.22,3082.24,0.26961,0.18287,0.24,0.11491
